PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_NAME;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_CATEGORY;REQUIREMENTS_ATTRIBUTES_OBJETIVE_ID;REQUIREMENTS_ATTRIBUTES_OBJETIVE_NAME;REQUIREMENTS_ATTRIBUTES_CHECK_SUMMARY;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;ap-southeast-2;2026-05-11 11:38:15.308145;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group default (sg-065425e1ae5e92312) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:ap-southeast-2:936102779352:security-group/sg-065425e1ae5e92312;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-065425e1ae5e92312;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;ca-central-1;2026-05-11 11:38:15.308145;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;PASS;Security group default (sg-0b4d5b77b1f861e9e) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:ca-central-1:936102779352:security-group/sg-0b4d5b77b1f861e9e;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-0b4d5b77b1f861e9e;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;ca-central-1;2026-05-11 11:38:15.308145;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group default (sg-0b4d5b77b1f861e9e) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:ca-central-1:936102779352:security-group/sg-0b4d5b77b1f861e9e;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-0b4d5b77b1f861e9e;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;ca-central-1;2026-05-11 11:38:15.308145;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group default (sg-0b4d5b77b1f861e9e) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:ca-central-1:936102779352:security-group/sg-0b4d5b77b1f861e9e;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-0b4d5b77b1f861e9e;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;eu-central-1;2026-05-11 11:38:15.308145;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;PASS;Security group default (sg-000e326b49e5562de) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:eu-central-1:936102779352:security-group/sg-000e326b49e5562de;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-000e326b49e5562de;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;eu-central-1;2026-05-11 11:38:15.308145;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group default (sg-000e326b49e5562de) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:eu-central-1:936102779352:security-group/sg-000e326b49e5562de;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-000e326b49e5562de;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;eu-central-1;2026-05-11 11:38:15.308145;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group default (sg-000e326b49e5562de) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:eu-central-1:936102779352:security-group/sg-000e326b49e5562de;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-000e326b49e5562de;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;eu-north-1;2026-05-11 11:38:15.308145;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;PASS;Security group default (sg-0530a038929d6a372) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:eu-north-1:936102779352:security-group/sg-0530a038929d6a372;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-0530a038929d6a372;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;eu-north-1;2026-05-11 11:38:15.308145;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group default (sg-0530a038929d6a372) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:eu-north-1:936102779352:security-group/sg-0530a038929d6a372;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-0530a038929d6a372;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;eu-north-1;2026-05-11 11:38:15.308145;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group default (sg-0530a038929d6a372) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:eu-north-1:936102779352:security-group/sg-0530a038929d6a372;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-0530a038929d6a372;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;eu-west-1;2026-05-11 11:38:15.308145;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;PASS;Security group default (sg-010242703f85fb885) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:eu-west-1:936102779352:security-group/sg-010242703f85fb885;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-010242703f85fb885;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;eu-west-1;2026-05-11 11:38:15.308145;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group default (sg-010242703f85fb885) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:eu-west-1:936102779352:security-group/sg-010242703f85fb885;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-010242703f85fb885;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;eu-west-1;2026-05-11 11:38:15.308145;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group default (sg-010242703f85fb885) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:eu-west-1:936102779352:security-group/sg-010242703f85fb885;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-010242703f85fb885;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;eu-west-2;2026-05-11 11:38:15.308145;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;PASS;Security group default (sg-0feaa3ef7306e8ee3) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:eu-west-2:936102779352:security-group/sg-0feaa3ef7306e8ee3;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-0feaa3ef7306e8ee3;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;eu-west-2;2026-05-11 11:38:15.308145;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group default (sg-0feaa3ef7306e8ee3) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:eu-west-2:936102779352:security-group/sg-0feaa3ef7306e8ee3;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-0feaa3ef7306e8ee3;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;eu-west-2;2026-05-11 11:38:15.308145;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group default (sg-0feaa3ef7306e8ee3) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:eu-west-2:936102779352:security-group/sg-0feaa3ef7306e8ee3;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-0feaa3ef7306e8ee3;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;eu-west-3;2026-05-11 11:38:15.308145;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;PASS;Security group default (sg-02fc68bf48b104cb1) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:eu-west-3:936102779352:security-group/sg-02fc68bf48b104cb1;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-02fc68bf48b104cb1;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;eu-west-3;2026-05-11 11:38:15.308145;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group default (sg-02fc68bf48b104cb1) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:eu-west-3:936102779352:security-group/sg-02fc68bf48b104cb1;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-02fc68bf48b104cb1;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;eu-west-3;2026-05-11 11:38:15.308145;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group default (sg-02fc68bf48b104cb1) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:eu-west-3:936102779352:security-group/sg-02fc68bf48b104cb1;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-02fc68bf48b104cb1;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;sa-east-1;2026-05-11 11:38:15.308145;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;PASS;Security group default (sg-07197ae5e45d8dcd2) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:sa-east-1:936102779352:security-group/sg-07197ae5e45d8dcd2;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-07197ae5e45d8dcd2;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;sa-east-1;2026-05-11 11:38:15.308145;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group default (sg-07197ae5e45d8dcd2) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:sa-east-1:936102779352:security-group/sg-07197ae5e45d8dcd2;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-07197ae5e45d8dcd2;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;sa-east-1;2026-05-11 11:38:15.308145;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group default (sg-07197ae5e45d8dcd2) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:sa-east-1:936102779352:security-group/sg-07197ae5e45d8dcd2;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-07197ae5e45d8dcd2;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;us-east-1;2026-05-11 11:38:15.308145;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;PASS;Security group default (sg-0798eb4a0fdeaa107) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:us-east-1:936102779352:security-group/sg-0798eb4a0fdeaa107;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-0798eb4a0fdeaa107;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;us-east-1;2026-05-11 11:38:15.308145;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group default (sg-0798eb4a0fdeaa107) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:us-east-1:936102779352:security-group/sg-0798eb4a0fdeaa107;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-0798eb4a0fdeaa107;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;us-east-1;2026-05-11 11:38:15.308145;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group default (sg-0798eb4a0fdeaa107) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:us-east-1:936102779352:security-group/sg-0798eb4a0fdeaa107;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-0798eb4a0fdeaa107;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;us-east-1;2026-05-11 11:38:15.308145;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;PASS;Security group lab-sg-vulnerable (sg-07831470fe727a3a9) has 3 inbound rules and 1 outbound rules.;arn:aws:ec2:us-east-1:936102779352:security-group/sg-07831470fe727a3a9;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-07831470fe727a3a9;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;us-east-1;2026-05-11 11:38:15.308145;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group lab-sg-vulnerable (sg-07831470fe727a3a9) has 3 inbound rules and 1 outbound rules.;arn:aws:ec2:us-east-1:936102779352:security-group/sg-07831470fe727a3a9;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-07831470fe727a3a9;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;us-east-1;2026-05-11 11:38:15.308145;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.22;Segregation of Networks;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group lab-sg-vulnerable (sg-07831470fe727a3a9) has 3 inbound rules and 1 outbound rules.;arn:aws:ec2:us-east-1:936102779352:security-group/sg-07831470fe727a3a9;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-07831470fe727a3a9;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;us-east-2;2026-05-11 11:38:15.308145;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;A.8 Technological controls;A.8.20;Network Security;Networks and network devices should be secured, managed and controlled to protect information in systems and applications.;PASS;Security group default (sg-0823940d460b356fb) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:us-east-2:936102779352:security-group/sg-0823940d460b356fb;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-0823940d460b356fb;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;936102779352;us-east-2;2026-05-11 11:38:15.308145;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;A.8 Technological controls;A.8.21;Security of Network Services;Security mechanisms, service levels and service requirements of network services should be identified, implemented and monitored.;PASS;Security group default (sg-0823940d460b356fb) has 1 inbound rules and 1 outbound rules.;arn:aws:ec2:us-east-2:936102779352:security-group/sg-0823940d460b356fb;ec2_securitygroup_with_many_ingress_egress_rules;False;sg-0823940d460b356fb;ISO27001;ISO/IEC 27001 Information Security Management Standard 2022
